,Returns,Volatility,AFC.L Weight,CWR.L Weight,GOOD.L Weight,GRP.L Weight,ITM.L Weight
4110,0.03831015151886602,0.20496631897030212,0.3167548105802717,0.07754277272032256,0.30437207634210117,0.003275842731574046,0.29805449762573044
4111,0.027146296700753768,0.1324337407467607,0.07295782997714392,0.2592791377133138,0.2677034591828709,0.1292438897242939,0.2708156834023775
4112,0.02032756714377308,0.10372950828471532,0.06354541605352731,0.3474339574641926,0.3259264854355353,0.2549370663666489,0.00815707468009599
4113,0.03972111953334971,0.21355675861544637,0.3648948819027346,0.30159920309667665,0.1524462787732325,0.07197045698547679,0.10908917924187948
4114,0.020097251438680172,0.0968959294007361,0.08255206457262304,0.17356070511670055,0.33056220130461683,0.3221067236188492,0.09121830538721047
4115,0.03715730259319996,0.18398815313097572,0.1926695060856054,0.5092443933782997,0.07869379000876327,0.0175369488925469,0.20185536163478468
4116,0.02244768971914525,0.11357084211181735,0.17718267477773206,0.062245240297603394,0.33790429334432914,0.3518164778221954,0.07085131375813995
4117,0.023326036592064375,0.12416581962075328,0.17052507545195403,0.04690344200167943,0.488455142830118,0.18942614219497414,0.1046901975212744
4118,0.031011677608122356,0.1541387701452939,0.12758359588712131,0.017326435972747932,0.09940669571035818,0.2726480877526979,0.4830351846770748
4119,0.023379066030488505,0.1043769281290337,0.09910917381640734,0.24759141135704635,0.03365144017105388,0.47853554710951124,0.1411124275459812
4120,0.03824940259287405,0.2014078167552847,0.2984629560594649,0.04095865193323709,0.13174608346129807,0.1542664557479807,0.37456585279801935
4121,0.027977263365514843,0.13862659417057924,0.11691324478682785,0.25885557432079687,0.36620150472755364,0.05197471296180885,0.2060549632030127
4122,0.0324514931989191,0.15724509216995217,0.10476984710068958,0.3381235674540849,0.004321183706615782,0.2046296674659081,0.34815573427270163
4123,0.03839925824681964,0.20179880595058203,0.3209542762267343,0.14249188661534298,0.05523755657991922,0.20785239428607108,0.2734638862919325
4124,0.0275163159980263,0.13602248393470442,0.2098628558419305,0.29517436154232213,0.20281040363743497,0.2777433091066034,0.01440906987170904
4125,0.02693659741668504,0.12904864127951243,0.16057131860524504,0.09932237140680737,0.21601614225699486,0.29826050771557916,0.2258296600153735
